dataset_name,target_value,depth,DFS_BSD_DP (PS)-real_time_taken,DFS_BSD_DP (PS)-failed,DFS_BSD_DP (PS)-sgs_evaluated,DFS_BSD_DP (PS)-sgs_eval_interesting,DFS_BSD_DP (PS)-sgs_quality_interesting,DFS_BSD_DP (PS)-sgs_top_k_interesting,DFS_BSD_DP (PS)-e_est,DFS_BSD_DP (PS)-ei_est,DFS_BSD_DP (PS)-time_to_est,DFS_BSD_DP (PS)-sdfastest-esgs,DFS_BSD_DP (PS)-ub
hiv_schilling,1,3,0.514641523361206,0,43161,762,628,394,26558.341666666667,577.46,0.17752671241760254,15394,682801
hiv_schilling,1,5,0.5221385955810547,0,43361,762,628,394,21621.616666666665,462.02,0.17656636238098145,15231,847361193
heart-long-beach,4,2,0.0184192657470703,0,728,444,249,185,693.3,415.75,0.0441439151763916,3444,904
heart-long-beach,4,3,0.072322130203247,0,4776,1441,999,349,4063.8,1437.8666666666666,0.06441330909729004,5102,12384
heart-long-beach,4,5,0.2145357131958007,0,16349,3582,2904,560,18346.58359375,4208.55125,0.07399749755859375,5960,974982
datatrieve,2,2,0.0103921890258789,0,399,137,86,86,391.78,136.66,0.030441999435424805,2732,466
datatrieve,2,3,0.0197148323059082,0,1095,267,183,166,991.2833333333333,231.20666666666668,0.03842520713806152,3263,4526
datatrieve,2,5,0.0286457538604736,0,1801,369,287,233,1219.3100833333333,222.158,0.03958773612976074,3257,174437
jEdit_4.0_4.2,2,2,0.011608600616455,0,368,267,148,138,367.38,252.44,0.03351092338562012,2730,407
jEdit_4.0_4.2,2,3,0.0302186012268066,0,1682,536,352,259,1291.2633333333333,385.86,0.043970584869384766,3600,3683
jEdit_4.0_4.2,2,5,0.0611805915832519,0,4099,780,482,408,2247.2122083333334,518.4633333333334,0.0479276180267334,3701,122438
ND_LVL_1_4_NormalDist_Random-Synthetic__2_5_10000000_,0,2,9.027175426483154,0,276,276,143,135,276.0,276.0,13.820923089981079,2427,326
ND_LVL_1_4_NormalDist_Random-Synthetic__2_5_10000000_,0,3,15.46179461479187,0,1526,1209,623,304,1634.3333333333333,1190.1666666666667,21.16187834739685,4327,2626
ND_LVL_1_4_NormalDist_Random-Synthetic__2_5_10000000_,0,5,28.982898235321045,0,5036,2600,1330,412,6754.791666666666,2458.5,26.094083547592163,5605,68406
pitt1_2,WOOD,2,0.006458044052124,0,170,45,27,27,158.035,47.97,0.5008575916290283,1326,301
