dataset_name,target_value,depth,DFS_BSD_DP_qf05 (PS)-real_time_taken,DFS_BSD_DP_qf05 (PS)-failed,DFS_BSD_DP_qf05 (PS)-sgs_evaluated,DFS_BSD_DP_qf05 (PS)-sgs_eval_interesting,DFS_BSD_DP_qf05 (PS)-sgs_quality_interesting,DFS_BSD_DP_qf05 (PS)-sgs_top_k_interesting,DFS_BSD_DP_qf05 (PS)-e_est,DFS_BSD_DP_qf05 (PS)-ei_est,DFS_BSD_DP_qf05 (PS)-time_to_est,DFS_BSD_DP_qf05 (PS)-sdfastest-esgs,DFS_BSD_DP_qf05 (PS)-ub
libras,4,5,110.7580771446228,0,9770565,443661,404445,1522,11202313.066840278,1340816.1527777778,1.2363324165344238,116052,49698365683
monks2,1,2,0.0077121257781982,0,137,137,91,91,136.5,136.5,0.007932186126708984,291,154
monks2,1,3,0.0180971622467041,0,576,556,321,209,601.8333333333334,565.0,0.0092315673828125,514,834
monks2,1,5,0.0378069877624511,0,1729,891,594,283,2293.5020833333333,914.625,0.011800050735473633,714,9402
onehund_tex,Acer Capillipes,2,0.2515614032745361,0,11771,6674,4888,375,11290.005181347151,6811.264248704663,0.3198075294494629,24899,18722
onehund_tex,Acer Capillipes,3,3.3065662384033203,0,184860,63894,63453,687,228780.9695595855,108229.4378238342,0.5049362182617188,37575,1198338
onehund_tex,Acer Capillipes,5,95.39908981323242,0,5892290,1032992,1032929,1452,29445138.62197215,10664791.598445596,0.6529438495635986,48894,2175230626
grammatical_b3,0,2,1.346837282180786,0,87016,5913,5649,1326,155545.65677257525,3706.5744147157193,5.251268625259399,381526,715807
grammatical_b3,0,3,27.716307401657104,0,1981048,135168,135066,3454,1081296.014910814,74175.21251393534,5.823476552963257,405757,285130587
volcanoes-a4,5,2,0.00604248046875,0,61,47,18,18,61.0,47.5,0.010883569717407227,146,79
volcanoes-a4,5,3,0.007176399230957,0,117,66,37,37,120.08333333333333,70.66666666666667,0.004781246185302734,208,299
volcanoes-a4,5,5,0.0072407722473144,0,117,66,37,37,104.25,52.5,0.004519224166870117,188,299
chronic_kidney_disease,ckd,2,0.0368719100952148,0,1590,497,313,281,2381.2939189189187,302.5,0.0535273551940918,4960,2776
chronic_kidney_disease,ckd,3,0.084831953048706,0,5611,982,648,575,5885.061936936937,924.9662162162163,0.06365013122558594,5351,67600
chronic_kidney_disease,ckd,5,0.3173828125,0,24292,3415,1059,992,15795.8634009009,2085.2507882882883,0.06302833557128906,5414,17326990
PopularKids,2,2,0.0186126232147216,0,671,496,237,191,680.0,494.0,0.019075870513916016,1446,742
PopularKids,2,3,0.083674669265747,0,5002,2212,1158,348,4858.833333333333,2145.0,0.027991294860839844,2280,9178
PopularKids,2,5,0.3787238597869873,0,28205,6067,3840,498,28262.114583333332,6418.658333333334,0.03404641151428223,2755,584935
ED_LVL_2_2_EqualDist_Random-Synthetic__2_10_100000_,1,2,0.4990887641906738,0,4601,4601,2350,395,4601.0,4601.0,0.5066275596618652,10002,5051
ED_LVL_2_2_EqualDist_Random-Synthetic__2_10_100000_,1,3,5.31208086013794,0,124601,66237,34424,633,127976.0,66491.0,0.7945418357849121,18902,166751
ED_LVL_2_2_EqualDist_Random-Synthetic__2_10_100000_,1,5,40.9524028301239,0,1204801,66237,34424,633,1187789.75,64436.0,0.9466159343719482,22791,79375496
yeast,ME1,2,0.0108420848846435,0,198,133,78,78,215.91071428571428,128.60714285714286,0.020033597946166992,506,407
yeast,ME1,3,0.022017478942871,0,750,446,347,190,808.5178571428571,456.67857142857144,0.015006065368652344,820,3683
yeast,ME1,5,0.0410289764404296,0,1846,746,717,273,3937.471651785714,1661.119642857143,0.022684574127197266,1222,122438
auto8,class9,2,116.3652844429016,0,6461739,4095392,2807430,1159,6479001.204854369,3851495.8194174757,134.2644190788269,12970792,6499816
analcatdata_dmft,1,2,0.0077226161956787,0,171,122,54,54,167.5,107.0,0.021454334259033203,443,232
analcatdata_dmft,1,3,0.0122075080871582,0,394,225,104,104,463.9166666666667,199.0,0.009165525436401367,599,1562
analcatdata_dmft,1,5,0.0134909152984619,0,469,232,110,109,650.3958333333334,220.45833333333334,0.011025190353393555,671,7547
pc2,2,2,0.15446138381958,0,4706,2660,1364,345,4407.692307692308,2609.6923076923076,0.13603734970092773,9154,5461
pc2,2,3,2.167024850845337,0,98036,42860,27474,876,80547.57692307692,40222.92307692308,0.21797466278076172,15016,187565
pc2,2,5,186.09136986732483,0,10502673,3423710,2742618,1434,7777177.58104968,3518034.7217948716,0.34764766693115234,23619,96748211
scene,2,2,14.105836153030396,0,683147,421643,312634,1367,700349.7253372681,316136.30438448564,16.583117961883545,1403040,703892
scene,2,5,572.916909456253,0,35834315,1150192,1141504,3352,2318296783.5269465,45944008.43146431,25.965582370758057,2068045,19472206229484
first,1,2,0.4596230983734131,0,16397,8119,4751,449,16156.0956284153,7590.31693989071,0.49847936630249023,32576,16837
first,1,3,4.808727979660034,0,208219,50294,42264,813,357724.9644808743,106574.20400728598,0.6604487895965576,45905,1021568
first,1,5,33.71915674209595,0,1593033,375228,358877,3433,21180055.87058288,5394455.698633879,0.7751696109771729,53731,1664856104
ecoli,om,2,0.0077176094055175,0,165,86,58,58,162.96875,82.5625,0.011417627334594727,362,301
ecoli,om,3,0.0137772560119628,0,517,209,156,142,499.8177083333333,203.5,0.009965181350708008,556,2325
ecoli,om,5,0.0223784446716308,0,1193,309,252,192,976.4505208333334,243.80729166666666,0.011252880096435547,619,55455
grammatical_a7,1,2,2.381263494491577,0,139244,17419,16774,1042,290493.964556962,15111.916455696202,8.656982183456421,668342,702706
grammatical_a7,1,3,91.27088952064514,0,5504626,609660,608727,3127,3745187.6957805906,557334.5358649789,9.633347988128662,718844,277335426
ND_LVL_3_3_NormalDist_Random-Synthetic__2_20_1000000_,0,2,22.550002813339237,0,52655,21535,10898,488,49160.67857142857,22032.071428571428,34.22745990753174,109762,77029
ND_LVL_3_3_NormalDist_Random-Synthetic__2_20_1000000_,0,3,614.48011469841,0,2553388,367863,184629,788,2232892.136904762,331005.28571428574,49.24654746055603,169003,10039709
parkinson_speech,0,2,0.1002640724182128,0,5210,940,641,183,5259.92380952381,2544.1190476190477,0.33008337020874023,10817,5566
parkinson_speech,0,3,0.3448731899261474,0,20600,1495,1266,667,58962.40714285714,12688.638095238095,0.18627572059631348,14512,193026
