dataset_name,target_value,depth,Apriori_DP_fixed_qf05 (PS)-real_time_taken,Apriori_DP_fixed_qf05 (PS)-failed,Apriori_DP_fixed_qf05 (PS)-sgs_evaluated,Apriori_DP_fixed_qf05 (PS)-sgs_eval_interesting,Apriori_DP_fixed_qf05 (PS)-sgs_quality_interesting,Apriori_DP_fixed_qf05 (PS)-sgs_top_k_interesting,Apriori_DP_fixed_qf05 (PS)-e_est,Apriori_DP_fixed_qf05 (PS)-ei_est,Apriori_DP_fixed_qf05 (PS)-time_to_est,Apriori_DP_fixed_qf05 (PS)-sdfastest-esgs,Apriori_DP_fixed_qf05 (PS)-ub
pc2,2,2,0.1283309459686279,0,3932,2659,1365,336,3932.0,2667.0361445783133,0.13261985778808594,9065,5461
pc2,2,3,1.530003547668457,0,46249,42859,27750,620,55052.78306878307,41888.88353413655,0.21192717552185059,15046,187565
scene,2,2,13.543872594833374,0,700339,258304,346317,1125,700339.0,280614.33860759495,16.41839909553528,1401856,703892
first,1,2,0.4479219913482666,0,15936,5972,7199,445,15936.0,6020.301369863014,0.4966726303100586,32397,16837
first,1,3,4.001611471176148,0,119135,42228,87562,895,116428.30158730158,75754.03652968036,0.6303319931030273,44744,1021568
first,1,5,106.76176071166992,0,542734,115008,494925,1532,2876759.5697089946,3958769.6307077627,0.7656664848327637,53766,1664856104
ecoli,om,2,0.0077733993530273,0,129,85,66,58,129.0,93.55263157894737,0.010994672775268555,346,301
ecoli,om,3,0.010801076889038,0,304,208,213,143,348.2105263157895,227.10526315789474,0.009589910507202148,541,2325
ecoli,om,5,0.0142703056335449,0,416,310,315,199,484.50657894736844,286.9078947368421,0.01150369644165039,648,55455
grammatical_a7,1,2,2.8610105514526367,0,159951,13482,132822,709,159951.0,13786.17088607595,8.513713359832764,668340,702706
grammatical_a7,1,3,17.3497371673584,0,756070,490350,728938,1179,758162.1379310344,558868.5717299578,9.554734706878662,722891,277335426
ND_LVL_3_3_NormalDist_Random-Synthetic__2_20_1000000_,0,2,34.255460262298584,0,39452,21534,19515,531,39452.0,20507.80269058296,25.90611243247986,78512,77029
parkinson_speech,0,2,0.2468676567077636,0,5358,884,2974,233,5358.0,1820.892857142857,0.31391143798828125,10815,5566
parkinson_speech,0,3,0.3833074569702148,0,8311,1123,5263,315,14882.817708333334,3404.5178571428573,0.18146586418151855,14131,193026
parkinson_speech,0,5,0.1956233978271484,0,8532,1294,5474,340,56052.5078125,51842.5056547619,0.22343111038208008,17717,101533902
grammatical_b9,1,2,3.7974560260772714,0,196812,16763,155151,517,196812.0,17379.250790305585,9.329963684082031,742437,705079
grammatical_b9,1,3,21.319069623947144,0,822233,398709,780566,590,910311.8406889128,443977.9118370214,10.32611083984375,804138,278742024
climate,0,2,0.0571856498718261,0,3160,2683,1436,340,3160.0,2560.6031746031745,0.09598064422607422,6163,3161
climate,0,3,1.092543125152588,0,55560,9798,31940,503,63046.59302325582,18290.79894179894,0.1306755542755127,11227,82240
climate,0,5,2.2382586002349854,0,61713,9811,38059,503,110509.21124031008,16592.925925925927,0.14328217506408691,12347,24122256
isolet,14,2,72.08494520187378,0,2561746,367675,1120443,1062,2561746.0,718835.9268060836,20.50739574432373,1497475,2630072
auto7_3,class3,2,0.0193738937377929,0,780,711,341,230,780.0,698.8548387096774,0.08559322357177734,1483,781
auto7_3,class3,3,0.1272051334381103,0,7609,4333,3478,454,7833.967741935484,5198.951612903225,0.04111504554748535,2762,9920
auto7_3,class3,5,1.0638623237609863,0,20470,9630,12261,540,43140.573387096774,10991.091129032258,0.0478062629699707,3595,667928
volcanoes-d3,3,2,0.0102632045745849,0,78,55,17,17,78.0,56.0,0.009508609771728516,133,79
volcanoes-d3,3,3,0.011502981185913,0,125,87,35,35,126.44444444444444,76.0,0.008588314056396484,198,299
volcanoes-d3,3,5,0.0115761756896972,0,125,87,35,35,134.66666666666666,88.44444444444444,0.007687568664550781,202,299
Diabetic,0,2,0.0440907478332519,0,2017,1636,944,292,2017.0,1708.4117647058824,0.05896496772766113,3970,2081
Diabetic,0,3,0.5061788558959961,0,23994,8628,13858,429,26535.854838709678,14735.617647058823,0.10700082778930664,7079,43745
Diabetic,0,5,6.115927457809448,0,66944,40547,50907,543,172815.30080645162,150821.44411764707,0.12785696983337402,9364,8303633
ar4,2,2,0.0624675750732421,0,4297,644,1757,268,4297.0,656.0227272727273,0.11447453498840332,10121,6217
ar4,2,3,0.1229579448699951,0,7872,3188,5284,513,6373.313725490196,2945.3939393939395,0.12912893295288086,11060,228032
ar4,2,5,4.634092807769775,0,66688,53702,64099,684,62387.919607843134,73946.98636363636,0.15400147438049316,12342,134381744
auto5, class3,2,1.938015937805176,0,112576,93790,52299,819,112576.0,93739.11315789474,2.4468700885772705,225150,113051
auto5, class3,3,342.557225227356,0,10944054,370071,7043217,1239,12697177.469444444,2462687.165789474,4.57773756980896,413629,17862376
Chess_King-Rookvs.King-Pawn__UCI_,nowin,2,0.0704212188720703,0,2558,1568,1355,414,2558.0,1791.5258620689656,0.10237002372741699,5113,2702
Chess_King-Rookvs.King-Pawn__UCI_,nowin,3,0.6649770736694336,0,25150,14179,13361,731,21373.622807017546,16881.474137931036,0.12990283966064453,7639,64898
Chess_King-Rookvs.King-Pawn__UCI_,nowin,5,19.343037128448486,0,207581,108873,122958,1050,660832.8028508772,736408.5418103448,0.19644713401794434,11402,16173662
bankruptcy,1,2,0.0072588920593261,0,173,18,89,11,173.0,18.0,0.007354736328125,360,211
bankruptcy,1,3,0.0071861743927001,0,173,18,89,11,173.0,18.0,0.006240367889404297,360,1351
bankruptcy,1,5,0.0072221755981445,0,173,18,89,11,173.0,18.0,0.006174564361572266,360,21700
onehund_sha,Acer Capillipes,2,0.2197146415710449,0,9572,4782,6485,420,9572.0,5741.240196078431,0.6096680164337158,34936,32897
onehund_sha,Acer Capillipes,3,2.6866118907928467,0,116292,16635,113059,851,82775.54257246376,55928.23529411765,0.7646579742431641,48791,2796417
onehund_sha,Acer Capillipes,5,17.31109595298767,0,264306,64634,261073,1251,2198247.280525362,2205928.394893791,0.8588356971740723,58881,8987138113
pc3,2,2,0.149691104888916,0,8001,3700,3304,368,8001.0,4315.5,0.22548556327819824,15751,8002
pc3,2,3,1.7348589897155762,0,73307,26620,55986,558,104288.8875,48462.54,0.31972718238830566,23726,333502
pc3,2,5,305.80527114868164,0,775382,627588,746938,732,842271.22875,1176398.748,0.37885189056396484,27756,254565277
Marketing_EoSL_,9,2,0.0753846168518066,0,2560,982,756,264,2560.0,1230.6666666666667,0.09897780418395996,5325,2851
Marketing_EoSL_,9,3,0.3017835617065429,0,9646,2397,4560,451,12321.6125,5819.238888888889,0.13888764381408691,7669,70376
Marketing_EoSL_,9,5,0.5569336414337158,0,15400,6125,9950,593,40768.901458333334,43478.23055555556,0.15956521034240723,8777,18545216
I_LVL2_1_Interesting_Non-Random-Synthetic__2_5_31250_,1,2,0.0459680557250976,0,301,251,182,148,301.0,250.8,0.04613208770751953,600,326
I_LVL2_1_Interesting_Non-Random-Synthetic__2_5_31250_,1,3,0.0932409763336181,0,1356,436,990,241,1385.6,1013.8,0.06179380416870117,1050,2626
I_LVL2_1_Interesting_Non-Random-Synthetic__2_5_31250_,1,5,0.0940806865692138,0,1356,436,990,241,4882.54,2736.75,0.07935619354248047,1499,68406
wpbc,R,2,0.1502289772033691,0,8646,3992,3905,376,8646.0,4775.201923076923,0.21316790580749512,17031,8647
wpbc,R,3,1.2690043449401855,0,57703,9515,42772,451,94441.38293650794,13111.126602564102,0.2854652404785156,25492,374792
wpbc,R,5,2.404402732849121,0,69191,16389,52328,548,123899.72202380953,24547.405608974357,0.30282068252563477,26794,309694088
volcanoes-a3,4,2,0.0065281391143798,0,67,41,25,25,67.0,39.72222222222222,0.004488468170166016,122,79
volcanoes-a3,4,3,0.006826639175415,0,89,60,44,44,89.20370370370371,57.44444444444444,0.004846334457397461,171,299
volcanoes-a3,4,5,0.0067396163940429,0,89,60,44,44,101.62962962962963,74.55555555555556,0.0060842037200927734,177,299
winsconsin,4,2,0.01045823097229,0,253,142,158,130,253.0,203.8235294117647,0.010494709014892578,463,254
winsconsin,4,3,0.0180294513702392,0,720,204,602,250,819.8235294117648,492.19607843137254,0.014767885208129883,717,1794
winsconsin,4,5,0.0190551280975341,0,765,221,647,266,1413.8450980392156,772.0705882352942,0.019040584564208984,878,35443
optical,5,2,0.4585301876068115,0,13707,6153,5690,525,13707.0,6451.382978723404,0.4677703380584717,29041,15754
optical,5,3,5.487281322479248,0,162541,35077,132602,880,163097.45454545456,93449.09574468085,0.7620224952697754,41554,924354
optical,5,5,145.83952260017395,0,805493,377055,747265,1368,3180133.590909091,4787197.581560284,0.7669210433959961,49521,1407982314
NormalDist_Random-Synthetic__2_12_5886_,0,2,0.0516054630279541,0,1485,1308,701,289,1485.0,1297.2558139534883,0.06164073944091797,2863,1486
NormalDist_Random-Synthetic__2_12_5886_,0,3,0.4766709804534912,0,18479,13473,9197,553,19470.91304347826,15281.790697674418,0.09081530570983887,5285,26290
NormalDist_Random-Synthetic__2_12_5886_,0,5,51.05014085769653,0,245646,112511,141072,810,476991.8608695652,221731.81744186048,0.12732768058776855,7992,3505051
horse_colic_lesion,1,2,0.0067687034606933,0,70,0,0,0,70.0,0.0,0.0066378116607666016,70,2486
horse_colic_lesion,1,3,0.0066473484039306,0,70,0,0,0,70.0,0.0,0.007274150848388672,70,57226
horse_colic_lesion,1,5,0.0066704750061035,0,70,0,0,0,70.0,0.0,0.007851600646972656,70,13077135
contraceptive,3,2,0.0155127048492431,0,465,388,195,160,465.0,394.375,0.01856064796447754,900,466
contraceptive,3,3,0.0582697391510009,0,2833,1906,1244,316,2674.5833333333335,2122.7083333333335,0.027193307876586914,1534,4526
contraceptive,3,5,0.4132232666015625,0,9759,6456,5872,439,16333.229166666666,8930.0625,0.03510546684265137,2177,174437
heart_switzerland,1,2,0.0086948871612548,0,224,83,103,52,224.0,71.85185185185185,0.011280298233032227,661,596
heart_switzerland,1,3,0.0105595588684082,0,334,163,190,119,376.09876543209873,150.2469135802469,0.014843225479125977,806,6580
heart_switzerland,1,5,0.0128309726715087,0,435,256,286,198,571.2592592592592,264.51234567901236,0.014930009841918945,906,331212
saheart,1,2,0.0158071517944335,0,595,519,291,199,595.0,532.0370370370371,0.01940178871154785,1123,596
saheart,1,3,0.0765304565429687,0,4470,1342,2284,309,4526.197530864198,1768.0,0.03005528450012207,2014,6580
saheart,1,5,0.1029129028320312,0,5179,1428,2936,319,8192.646296296296,2114.7895061728395,0.035231590270996094,2320,331212
analcatdata_boxing2,2,2,0.0092608928680419,0,301,35,89,16,301.0,35.4,0.008538961410522461,600,326
analcatdata_boxing2,2,3,0.0090761184692382,0,301,35,89,16,301.0,27.6,0.010070085525512695,602,2626
analcatdata_boxing2,2,5,0.008998155593872,0,301,35,89,16,301.0,33.6,0.008707523345947266,604,2626
analcatdata_lawsuit,2,2,0.0054233074188232,0,50,32,22,21,50.0,33.95454545454545,0.0043087005615234375,118,106
analcatdata_lawsuit,2,3,0.0057597160339355,0,74,44,42,32,82.86363636363636,45.68181818181818,0.004832744598388672,173,470
analcatdata_lawsuit,2,5,0.0059907436370849,0,76,45,44,33,81.5,43.63636363636363,0.0048122406005859375,179,1471
pc1_req,2,2,0.007418155670166,0,124,103,54,49,124.0,110.5,0.006439208984375,271,191
pc1_req,2,3,0.0122489929199218,0,397,356,178,144,402.8333333333333,345.6666666666667,0.008891820907592773,462,1160
pc1_req,2,5,0.0306863784790039,0,1162,1073,538,267,1501.9833333333333,1268.9333333333334,0.014328956604003906,708,16664
robot1,collision,2,0.0119879245758056,0,328,252,171,139,328.0,271.02272727272725,0.013514041900634766,676,407
robot1,collision,3,0.0294227600097656,0,1357,518,882,237,1432.9242424242423,918.5606060606061,0.020732879638671875,1141,3683
robot1,collision,5,0.0359728336334228,0,1627,613,1139,267,3378.6723484848485,1728.6931818181818,0.02501392364501953,1379,122438
credit-g,1,2,0.0571084022521972,0,3083,1905,1470,240,3083.0,1965.84375,0.11111140251159668,6240,3241
credit-g,1,3,0.6192066669464111,0,30220,9921,17003,411,32930.40909090909,16824.84375,0.13680720329284668,9864,85401
credit-g,1,5,6.155235767364502,0,81999,36898,56256,566,185227.75795454546,216911.825,0.16036653518676758,12466,25706997
lsvt,1,2,10.76213240623474,0,735113,7736,311593,665,735113.0,7417.877632898696,15.511998414993286,1510153,778129
lsvt,1,3,13.665924310684204,0,872227,14983,448707,798,907025.5445240532,161512.87863590772,15.59935712814331,1527167,323183744
lsvt,1,5,15.126392602920532,0,904540,16987,481020,864,13550460.081064483,19218328.068706118,16.51095676422119,1536682,25027252491488
acute-inflammations,2,2,0.0060009956359863,0,69,53,43,42,69.0,54.5,0.009212493896484375,144,106
acute-inflammations,2,3,0.0072464942932128,0,145,110,117,97,150.33333333333334,107.16666666666667,0.0055119991302490234,225,470
acute-inflammations,2,5,0.0084841251373291,0,192,157,164,134,252.20833333333334,188.99166666666667,0.008177995681762695,309,3473
cardio10,8,2,0.0353622436523437,0,1343,644,599,306,1343.0,689.4444444444445,0.06280517578125,3418,2347
cardio10,8,3,0.1291732788085937,0,6188,1963,5151,588,3722.25,2752.5833333333335,0.08761382102966309,4708,52463
cardio10,8,5,0.521132230758667,0,15908,7668,14862,977,16131.0,23343.92777777778,0.0930180549621582,5796,11290976
phishing,-1,2,0.1336996555328369,0,2279,961,1169,395,2279.0,1500.0555555555557,0.13060474395751953,4490,2347
phishing,-1,3,0.6689357757568359,0,12156,2558,8162,653,12282.03431372549,9569.626543209877,0.14932537078857422,6672,52463
phishing,-1,5,2.262580633163452,0,29829,17818,22002,739,61617.45147058824,175554.58904320988,0.17307043075561523,8179,11290976
prnn_synth,1,2,0.0049719810485839,0,36,18,12,9,36.0,16.0,0.005777835845947266,57,37
prnn_synth,1,3,0.0048930644989013,0,36,18,12,9,36.0,19.333333333333332,0.002413034439086914,57,37
prnn_synth,1,5,0.0048198699951171,0,36,18,12,9,36.0,17.333333333333332,0.0025153160095214844,57,37
mice,t-SC-s,2,0.7281589508056641,0,43974,2170,19113,607,43974.0,3210.597609561753,1.0950450897216797,92649,49456
mice,t-SC-s,3,1.0381062030792236,0,57924,2564,33063,969,48134.65800865801,6030.459495351925,1.1709697246551514,98086,5160120
mice,t-SC-s,5,1.039870023727417,0,58462,2681,33601,1111,54783.808946608944,21330.2395750332,1.1902313232421875,99420,25038470058
U_LVL0_Uninteresting_Non-Random-Synthetic__2_4_62500_,0,2,0.0615856647491455,0,210,170,0,0,210.0,170.0,0.052468061447143555,400,211
U_LVL0_Uninteresting_Non-Random-Synthetic__2_4_62500_,0,3,0.1001358032226562,0,710,670,0,0,710.0,670.0,0.0680849552154541,680,1351
U_LVL0_Uninteresting_Non-Random-Synthetic__2_4_62500_,0,5,0.1487221717834472,0,1335,1295,0,0,1335.0,1295.0,0.061104536056518555,860,6196
grammatical_a4,1,2,1.847705602645874,0,97784,24972,84174,963,97784.0,25423.592938733127,7.557258129119873,529321,725411
grammatical_a4,1,3,46.24401807785034,0,1816985,1610539,1803375,1315,1860155.551785083,1694656.2686050537,10.611819744110107,662030,290890615
NormalDist_Random-Synthetic__2_7_7283_,1,2,0.0274088382720947,0,561,481,237,181,561.0,475.3269230769231,0.04075336456298828,1057,562
NormalDist_Random-Synthetic__2_7_7283_,1,3,0.1050677299499511,0,3843,3172,1986,381,3893.576923076923,3003.846153846154,0.04628562927246094,1892,6018
NormalDist_Random-Synthetic__2_7_7283_,1,5,1.4603209495544434,0,22293,12834,12652,544,26646.389423076922,14412.30576923077,0.049707889556884766,2615,284274
ND_LVL_2_1_NormalDist_Random-Synthetic__2_10_10000_,0,2,0.1435494422912597,0,5050,2686,2227,360,5050.0,2632.5,0.17132782936096191,10000,5051
ND_LVL_2_1_NormalDist_Random-Synthetic__2_10_10000_,0,3,1.475912094116211,0,51591,23696,27767,570,51611.38888888889,22040.0,0.23351383209228516,14496,166751
ND_LVL_2_1_NormalDist_Random-Synthetic__2_10_10000_,0,5,29.939772367477417,0,250020,51277,150920,687,162191.18055555556,97962.60416666667,0.2782149314880371,16661,79375496
grammatical_b2,1,2,7.0841264724731445,0,407554,43457,251450,1047,407554.0,43847.79521829522,14.759933948516846,1084205,724207
grammatical_b2,1,3,110.04302191734314,0,4040699,2892802,3884590,1282,3919214.5909412596,2980677.7525987527,16.38765788078308,1188831,290166408
ED_LVL_2_0_EqualDist_Random-Synthetic__2_10_1000_,1,2,0.0842733383178711,0,5050,2460,1984,322,5050.0,2610.0,0.12410807609558105,10000,5051
ED_LVL_2_0_EqualDist_Random-Synthetic__2_10_1000_,1,3,0.5663297176361084,0,25621,2460,9731,322,39740.555555555555,2488.75,0.15599703788757324,14707,166751
ED_LVL_2_0_EqualDist_Random-Synthetic__2_10_1000_,1,5,0.579021692276001,0,25621,2460,9731,322,41627.77777777778,2546.875,0.15671634674072266,14845,79375496
grammatical_b6,1,2,6.260693311691284,0,352739,11576,225113,897,352739.0,11668.931106471817,11.660125494003296,1004284,718202
grammatical_b6,1,3,15.569746971130373,0,717087,290068,589461,1117,739522.7704335465,321599.73486430064,12.508824348449707,1036144,286563398
I_LVL2_0_Interesting_Non-Random-Synthetic__2_5_3125_,1,2,0.0133311748504638,0,278,227,117,109,278.0,227.7,0.021929264068603516,575,326
I_LVL2_0_Interesting_Non-Random-Synthetic__2_5_3125_,1,3,0.0299265384674072,0,1138,412,657,185,1158.7083333333333,1040.75,0.019469261169433594,996,2626
I_LVL2_0_Interesting_Non-Random-Synthetic__2_5_3125_,1,5,0.0319437980651855,0,1138,412,657,185,2842.116666666667,1017.3666666666667,0.02246379852294922,1266,68406
gesture_raw,Preparation,2,0.094184398651123,0,2926,2230,1186,353,2926.0,2276.8333333333335,0.09596753120422363,5701,2927
gesture_raw,Preparation,3,1.0347471237182615,0,36024,15628,16799,557,39259.066666666666,22152.522222222222,0.15152764320373535,9827,73227
gesture_raw,Preparation,5,37.99943542480469,0,181696,122510,120898,837,343982.745,251744.2472222222,0.1988356113433838,12878,19831042
monks3,0,2,0.0078439712524414,0,153,133,53,53,153.0,132.73076923076923,0.007467031478881836,273,154
monks3,0,3,0.0146975517272949,0,562,234,218,193,564.051282051282,527.0,0.008159160614013672,472,834
monks3,0,5,0.0162634849548339,0,608,234,264,193,1402.0423076923078,763.7467948717949,0.01017141342163086,649,9402
I_LVL1_0_Interesting_Non-Random-Synthetic__2_2_4_,1,2,0.0040643215179443,0,4,0,2,0,4.0,0.0,0.0016665458679199219,4,11
I_LVL1_0_Interesting_Non-Random-Synthetic__2_2_4_,1,3,0.0040171146392822,0,4,0,2,0,4.0,0.0,0.0015735626220703125,4,11
I_LVL1_0_Interesting_Non-Random-Synthetic__2_2_4_,1,5,0.0042152404785156,0,4,0,2,0,4.0,0.0,0.0016150474548339844,4,11
wall2,Slight-Right-Turn,2,0.0056166648864746,0,14,7,5,5,14.0,6.666666666666667,0.002899646759033203,29,37
wall2,Slight-Right-Turn,3,0.0057096481323242,0,14,7,5,5,14.0,8.0,0.0032570362091064453,29,37
wall2,Slight-Right-Turn,5,0.0055766105651855,0,14,7,5,5,14.0,6.666666666666667,0.003088235855102539,29,37
abalone,1,2,0.0195100307464599,0,496,335,155,127,496.0,321.625,0.01653432846069336,931,497
abalone,1,3,0.0523006916046142,0,1994,608,681,254,2610.8888888888887,1788.7430555555557,0.024334192276000977,1531,4992
abalone,1,5,0.0624678134918212,0,2368,734,996,337,11157.739583333334,7452.055555555556,0.0313420295715332,2119,206368
wholesale,2,2,0.0297458171844482,0,327,261,150,139,327.0,262.5,0.011061906814575195,651,379
wholesale,2,3,0.0396921634674072,0,1465,355,803,244,1246.2460317460318,546.6269841269841,0.014836311340332031,1048,3304
wholesale,2,5,0.0299744606018066,0,1517,385,855,276,1769.7579365079366,535.1190476190476,0.015535354614257812,1159,101584
