dataset_name,target_value,depth,DFS_BSD_DP_FC_qf05 (PS)-real_time_taken,DFS_BSD_DP_FC_qf05 (PS)-failed,DFS_BSD_DP_FC_qf05 (PS)-sgs_evaluated,DFS_BSD_DP_FC_qf05 (PS)-sgs_eval_interesting,DFS_BSD_DP_FC_qf05 (PS)-sgs_quality_interesting,DFS_BSD_DP_FC_qf05 (PS)-sgs_top_k_interesting,DFS_BSD_DP_FC_qf05 (PS)-e_est,DFS_BSD_DP_FC_qf05 (PS)-ei_est,DFS_BSD_DP_FC_qf05 (PS)-time_to_est,DFS_BSD_DP_FC_qf05 (PS)-sdfastest-esgs,DFS_BSD_DP_FC_qf05 (PS)-ub
pima,1,2,0.0144081115722656,0,424,418,216,180,423.7,415.45,0.039635419845581055,2932,466
pima,1,3,0.0659723281860351,0,3038,1398,1641,376,3100.2,1229.95,0.06291437149047852,5167,4526
pima,1,5,0.1865694522857666,0,9422,1668,5367,433,8965.03875,1702.6775,0.07640767097473145,5855,174437
Divorce,1,2,0.3383615016937256,0,17576,405,11551,432,14598.07,329.18,0.14917564392089844,12372,36586
Divorce,1,3,0.5788586139678955,0,32326,517,19393,551,23674.463333333333,717.75,0.1697380542755127,12609,3280726
Divorce,1,5,0.9290695190429688,0,54856,622,30613,652,39209.680270833334,1366.546,0.17544794082641602,12716,11740092625
asbestos,(3)_Above_legal_limit,2,0.004439353942871,0,29,19,13,8,29.32,18.8,0.010577678680419922,710,37
asbestos,(3)_Above_legal_limit,3,0.0047988891601562,0,41,21,18,9,42.026666666666664,21.066666666666666,0.012786388397216797,856,93
asbestos,(3)_Above_legal_limit,5,0.0047004222869873,0,41,21,18,9,41.413333333333334,21.013333333333335,0.012718677520751953,863,93
bupa,1,2,0.0105397701263427,0,265,247,131,122,265.0,250.0,0.029053688049316406,2326,301
bupa,1,3,0.0330085754394531,0,1497,414,719,165,1526.96,407.12,0.047434091567993164,4073,2325
bupa,1,5,0.0418932437896728,0,1953,425,883,169,2197.98775,459.59,0.05089402198791504,4296,55455
U_LVL2_0_Uninteresting_Non-Random-Synthetic__2_5_3125_,0,2,0.0057411193847656,0,1,0,0,0,1.0,0.0,0.0038886070251464844,2,326
U_LVL2_0_Uninteresting_Non-Random-Synthetic__2_5_3125_,0,3,0.0057244300842285,0,1,0,0,0,1.0,0.0,0.003850221633911133,2,2626
U_LVL2_0_Uninteresting_Non-Random-Synthetic__2_5_3125_,0,5,0.005751609802246,0,1,0,0,0,1.0,0.0,0.0038771629333496094,2,68406
cardio3,2,2,0.0638761520385742,0,2147,1075,742,272,2163.51,939.52,0.08393168449401855,6570,2347
cardio3,2,3,0.33479905128479,0,15754,5406,7558,697,14914.71,6492.21,0.11296725273132324,8587,52463
